name,artist,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Sparkle Mountain,Andrew Huang,27,0.023700000000000002,0.677,144771,0.707,3.680000000000001e-05,0,0.25,-4.449,1,0.061700000000000005,101.343,0.547,0
Rest Up,Boy Pablo,44,0.232,0.61,204465,0.77,0.065,0,0.166,-6.428,0,0.026600000000000002,90.02,0.745,0
Dynamite,BTS,86,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,0.737,0
L.L.L.L,Dizzee Rascal,38,0.276,0.8190000000000001,194333,0.91,0.0,7,0.323,-3.398,1,0.359,141.005,0.41500000000000004,0
Ain't It Different,Headie One,66,0.009880000000000002,0.767,196363,0.5690000000000001,1.45e-05,4,0.109,-6.805,0,0.216,77.052,0.524,0
Thrusting,Internet Money,52,0.331,0.675,222680,0.577,0.0,7,0.0857,-5.431,0,0.338,193.777,0.5680000000000001,-1
Don't Care,Rich Brian,45,0.18,0.642,164571,0.5690000000000001,0.0,1,0.105,-9.38,1,0.0476,140.095,0.194,-1
Entrepreneur,Pharrell Williams,41,0.318,0.726,258959,0.629,0.0,0,0.117,-2.365,1,0.242,165.984,0.73,-1
What Makes a Woman,Katy Perry,43,0.184,0.363,131271,0.594,0.0,2,0.106,-7.8469999999999995,1,0.079,94.639,0.257,-1
Holy Mackerel,Dirty Projectors,22,0.931,0.536,241240,0.232,0.0051400000000000005,9,0.14300000000000002,-11.765,1,0.055900000000000005,183.407,0.484,-1
Close My Eyes,Will Butler,20,0.0434,0.509,270360,0.529,1.0600000000000002e-05,2,0.116,-8.051,0,0.037700000000000004,133.819,0.318,-1
Powered Up,Earthgang,38,0.000775,0.672,179640,0.9490000000000001,0.0478,2,0.101,-4.126,1,0.0635,154.032,0.537,1
On Fire,Chong the Nomad,18,0.00388,0.91,178360,0.5710000000000001,0.0574,7,0.079,-7.284,1,0.148,108.992,0.5740000000000001,1
Midnight Sky,Miley Cyrus,75,0.00161,0.6990000000000001,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,0.232,1
Vancouver,Anamanaguchi,22,0.011600000000000001,0.245,241500,0.717,0.516,5,0.221,-3.7199999999999998,1,0.0506,180.023,0.181,1
Cut Em In,Anderson .Paak,59,0.461,0.744,177040,0.777,0.0,0,0.767,-5.577,1,0.353,158.052,0.8130000000000001,1
Lemonade,Internet Money,77,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,0.462,1
My Power,Chika,36,0.367,0.795,203520,0.616,1.14e-06,2,0.0907,-4.013,1,0.23900000000000002,95.091,0.655,1
Snail,Benee,49,0.055400000000000005,0.838,180357,0.6880000000000001,0.005430000000000001,7,0.0718,-4.855,1,0.0488,124.031,0.677,1
IPHONE,Rico Nasty,47,0.0736,0.636,158664,0.799,0.0,2,0.115,-4.468,1,0.261,148.228,0.39,1
Video Game,Sufjan Stevens,46,0.651,0.673,255722,0.797,0.009770000000000001,9,0.111,-8.131,0,0.0524,129.98,0.151,1
Model Village,IDLES,37,0.00442,0.459,235826,0.9420000000000001,0.0,6,0.08950000000000001,-3.037,0,0.0762,91.006,0.5,1
The Prince,Madeon,58,0.0036100000000000004,0.61,222809,0.781,0.135,2,0.323,-5.694,0,0.0379,95.003,0.299,1
Raping Your Mind,Mr. Bungle,25,9.880000000000002e-05,0.163,353566,0.975,0.134,1,0.082,-5.485,1,0.194,214.375,0.17200000000000001,1
Legal Ghost,Tropical Fuck Storm,22,0.495,0.545,365480,0.909,2.25e-06,7,0.295,-5.328,1,0.13,136.876,0.551,1
Automatic,Jack Harlow,54,0.0426,0.964,185856,0.769,0.0014900000000000002,11,0.0917,-3.934,0,0.0679,124.013,0.895,0
Toolie,G Perico,31,0.00987,0.924,152650,0.725,0.0,9,0.0855,-6.619,1,0.212,95.994,0.647,0
She Couldn't,Linkin Park,45,0.0614,0.664,305847,0.734,0.725,6,0.126,-5.848,1,0.046200000000000005,97.997,0.864,0
Kickoff,Big K.R.I.T.,47,0.0051400000000000005,0.808,150191,0.748,0.00019899999999999999,5,0.311,-4.162,0,0.12,156.957,0.256,0
Lose,Niki,66,0.846,0.41000000000000003,256001,0.316,0.0,0,0.124,-8.13,1,0.029,133.288,0.22,0
Rite of Passage,Pallbearer,22,0.00255,0.309,295187,0.752,0.0035900000000000003,5,0.11,-6.108,1,0.0516,119.938,0.317,0
"BOOM ""PLL Anthem""",Method Man,28,0.013900000000000001,0.628,89474,0.852,0.0,10,0.373,-5.426,0,0.248,92.923,0.672,0
Rainbow Bap,Jaden,55,0.438,0.73,280308,0.46,0.00102,1,0.126,-8.301,0,0.224,97.947,0.226,0
Thrill,Future Islands,44,0.267,0.581,260172,0.502,0.00877,8,0.157,-8.705,1,0.0346,115.082,0.127,0
Back in the Day,Mac Miller,53,0.11800000000000001,0.6910000000000001,246865,0.64,1.0300000000000001e-05,6,0.107,-7.963,1,0.275,82.273,0.41100000000000003,0
"Laugh Now, Cry Later",Drake,81,0.244,0.761,261493,0.518,3.47e-05,0,0.107,-8.871,1,0.134,133.976,0.522,0
Curve,Dope Body,25,3.77e-05,0.332,190813,0.935,0.0855,2,0.247,-6.384,1,0.0634,95.008,0.391,0
Ultra Black,Nas,41,0.113,0.724,198391,0.875,0.0,1,0.579,-4.312,0,0.338,97.829,0.625,0
Some of Us,King Gizzard,37,0.015700000000000002,0.405,232538,0.905,0.0538,11,0.314,-6.688,0,0.221,167.897,0.629,0
Dying Breed,The Killers,54,0.0011200000000000001,0.656,246000,0.78,0.02,1,0.151,-4.743,1,0.0854,151.401,0.607,0
Dionne,The Japanese House,56,0.37,0.313,284578,0.727,0.00838,4,0.101,-6.104,1,0.09960000000000001,149.867,0.273,-1
Hard on Yourself,Charlie Puth,65,0.22,0.8240000000000001,160825,0.783,0.0,1,0.234,-4.53,0,0.0507,114.028,0.788,-1
Bitch Slap,Tech N9ne,45,0.0025900000000000003,0.47700000000000004,232886,0.763,0.0,1,0.392,-5.184,1,0.124,162.062,0.34600000000000003,-1
WAP,Cardi B,81,0.0194,0.935,187541,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,0.357,1
Entity,Primitive Man,18,0.000164,0.107,302115,0.159,0.853,9,0.329,-6.963,1,0.078,84.073,0.352,1
Aquí Yo Mando,Kali Uchis,59,0.0323,0.723,141954,0.615,8.84e-06,11,0.112,-7.949,1,0.0524,157.087,0.449,1
Smile,Juice WRLD,73,0.224,0.6940000000000001,196180,0.685,0.0,6,0.124,-6.535,0,0.133,158.831,0.306,1
Pinned to the Cross,Rick Ross,39,0.101,0.537,261245,0.8260000000000001,0.0,6,0.266,-3.089,0,0.194,76.997,0.437,1
AUATC,Bon Iver,53,0.885,0.598,142125,0.41500000000000004,7.94e-06,7,0.156,-10.236,1,0.032600000000000004,82.023,0.604,1
SULA (paperback),Jamila Woods,47,0.67,0.264,255907,0.289,1.48e-06,6,0.11900000000000001,-10.773,1,0.0315,82.45,0.295,1
Afterlife,Flatbush ZOMBiES,55,0.31,0.736,194747,0.535,1.1299999999999998e-06,1,0.107,-8.564,1,0.09240000000000001,110.014,0.376,1
Daylight,Joji,70,0.004880000000000001,0.528,163906,0.749,9.6e-05,7,0.0949,-7.571,1,0.047900000000000005,163.944,0.729,1
U Should,CHIKA,43,0.211,0.627,244600,0.662,1.85e-06,2,0.38,-4.592,0,0.046400000000000004,144.002,0.505,1
30 People,Token,52,0.07830000000000001,0.79,167091,0.628,0.0,1,0.10300000000000001,-5.312,1,0.0654,93.001,0.248,0
Babysitter,TOBACCO,24,0.0206,0.355,137120,0.654,0.0869,1,0.222,-5.819,1,0.0932,102.739,0.305,0
'Kane Train,Machinedrum,49,0.0757,0.643,136487,0.843,0.008830000000000001,1,0.366,-3.797,1,0.322,146.988,0.265,0
182,blink,57,0.0352,0.508,210360,0.591,0.0,2,0.148,-5.975,1,0.0238,86.028,0.258,0
Lemon,Conway the Machine,53,0.522,0.462,193298,0.74,0.0,1,0.392,-7.381,1,0.197,77.099,0.456,0
Be an Astronaut,Declan McKenna,38,0.00043799999999999997,0.197,275720,0.757,1.86e-05,0,0.129,-2.372,1,0.0458,144.262,0.262,0
Another World,Gojira,52,0.0012100000000000001,0.35100000000000003,264947,0.877,0.783,7,0.11900000000000001,-5.044,0,0.0422,169.999,0.23800000000000002,0
Rager teenager!,Troye Sivan,53,0.049800000000000004,0.445,201927,0.677,2.68e-06,2,0.616,-7.244,1,0.0489,80.907,0.269,0
my ex's best friend,Machine Gun Kelly,80,0.004730000000000001,0.731,139461,0.675,0.0,5,0.14100000000000001,-5.134,0,0.0434,124.939,0.298,-1
Stayback,Omar Apollo,47,0.77,0.549,159859,0.40800000000000003,4.219999999999999e-06,7,0.151,-7.675,1,0.09390000000000001,124.717,0.671,-1
Sorry,beabadoobee,44,0.06380000000000001,0.342,233302,0.389,3.3999999999999996e-06,11,0.0908,-7.798,0,0.030100000000000002,158.003,0.23700000000000002,-1
Sum Bout U,645AR,37,0.0027600000000000003,0.76,132973,0.619,0.0,7,0.276,-7.931,1,0.136,136.154,0.253,-1
Money Maker,2 Chainz,45,0.2,0.801,178993,0.859,1.36e-06,5,0.10400000000000001,-4.993,1,0.183,140.02,0.687,-1
Freak,Doja Cat,83,0.019,0.799,215281,0.653,0.0,2,0.0935,-5.453,0,0.037,104.019,0.23600000000000002,-1
my future,Billie Eilish,72,0.795,0.444,208155,0.309,0.132,8,0.352,-10.956,1,0.062,104.745,0.08750000000000001,1
Narrow Road,NLE Choppa,61,0.030600000000000002,0.614,240297,0.553,0.0,7,0.203,-8.225,1,0.169,159.999,0.161,1
KHAOS X4,Poppy,45,0.025900000000000003,0.168,177153,0.9390000000000001,0.0069700000000000005,5,0.422,-3.467,1,0.23700000000000002,175.162,0.21,1
Dreary Nonsense,Osees,27,1.62e-05,0.428,94813,0.8250000000000001,0.909,7,0.0922,-7.9350000000000005,1,0.0799,174.663,0.8270000000000001,1
living single,JPEGMAFIA,31,0.266,0.8170000000000001,159118,0.6900000000000001,2.4300000000000005e-05,1,0.309,-5.206,1,0.241,92.966,0.302,1
Douha (Mali Mali),Disclosure,57,0.029,0.748,171587,0.8280000000000001,0.000127,0,0.153,-5.548,1,0.149,123.986,0.47900000000000004,1
Pressure,Koffee,48,0.228,0.704,212305,0.704,0.0,5,0.0671,-3.987,0,0.20500000000000002,86.152,0.596,1
By Any Means,Jorja Smith,58,0.149,0.75,225631,0.418,1.7199999999999998e-06,11,0.0857,-10.412,1,0.244,104.981,0.442,1
Running,Glass Beach,29,0.00783,0.34600000000000003,295500,0.75,0.000865,10,0.332,-4.462,1,0.0502,159.971,0.311,1
bon iver,mxmtoon,53,0.591,0.577,196440,0.652,1.3900000000000002e-05,10,0.0979,-6.814,1,0.030500000000000003,149.943,0.323,0
No Dribble,DaBaby,53,0.0064,0.775,162680,0.58,0.0,9,0.354,-6.83,1,0.439,130.032,0.762,0
Limelight,Touché Amoré,41,0.0014900000000000002,0.447,302515,0.741,0.0142,6,0.10400000000000001,-9.933,1,0.049100000000000005,129.359,0.07390000000000001,0
Doors Unlocked,Murda Beatz,54,0.209,0.6890000000000001,171888,0.393,0.0,0,0.122,-9.179,0,0.0876,158.016,0.513,0
Latin Grammys,Action Bronson,52,0.184,0.543,169813,0.803,0.0,7,0.6960000000000001,-4.013,1,0.34800000000000003,170.069,0.738,0
Looking at Plants,Shlohmo,33,0.0296,0.304,203856,0.6000000000000001,0.7030000000000001,8,0.148,-6.907,1,0.0521,82.412,0.09860000000000001,0
Forever,Travis Barker,38,0.000323,0.444,171427,0.909,0.055900000000000005,1,0.152,-6.766,1,0.258,169.765,0.594,0
Move Ya Hips,A$AP Ferg,55,0.0618,0.808,144973,0.676,2.68e-06,4,0.11,-4.902,1,0.223,144.018,0.0763,0
My Oasis,Sam Smith,65,0.5690000000000001,0.6910000000000001,179917,0.47400000000000003,0.0006259999999999999,10,0.099,-8.742,0,0.058300000000000005,143.783,0.381,0
Fresh Outta London,Jake Paul,53,0.133,0.841,127000,0.584,0.0,2,0.10400000000000001,-9.885,1,0.0517,120.038,0.451,0
Sacro Bosco,Anna von Hausswolff,23,0.0324,0.14200000000000002,383080,0.269,0.789,11,0.336,-13.25,1,0.049,103.531,0.0316,0
Lightbeam,Lil Skies,43,0.0304,0.809,221544,0.772,0.000847,4,0.166,-3.513,0,0.0709,152.07,0.318,0
Mutha Magick,Black Noi$e,33,0.00336,0.861,94847,0.775,0.000522,7,0.075,-7.33,0,0.16,143.948,0.765,0
Something More (Extended Mix),Róisín Murphy,20,0.027800000000000002,0.781,476907,0.444,0.00282,6,0.12,-7.937,1,0.053200000000000004,104.981,0.354,0
Whole New Mess,Angel Olsen,36,0.968,0.465,222787,0.258,0.000102,9,0.1,-9.842,1,0.0309,67.036,0.17400000000000002,-1
We Are Chaos,Marilyn Manson,48,0.0009989999999999999,0.373,240213,0.857,0.0013800000000000002,0,0.40800000000000003,-3.5460000000000003,1,0.0528,137.084,0.23500000000000001,-1
Home Vlone,03 Greedo,30,0.025400000000000002,0.802,137143,0.464,0.0,11,0.0872,-8.303,0,0.163,84.002,0.6000000000000001,-1
Fallen Torches,Mastodon,33,6.9e-06,0.34800000000000003,262784,0.937,0.000735,1,0.269,-6.812,1,0.114,160.006,0.194,-1
CMFT Must Be Stopped,Corey Taylor,51,0.0005059999999999999,0.5690000000000001,314446,0.987,0.00018,10,0.315,-3.565,0,0.0492,100.975,0.509,-1
Violent Sun,Everything Everything,41,0.0011400000000000002,0.405,240787,0.902,0.00011899999999999999,9,0.322,-5.226,0,0.0538,162.012,0.433,-1
Choppa Talk,Guapdad 4000,19,0.308,0.783,155077,0.604,0.0,5,0.09280000000000001,-6.907,1,0.057100000000000005,129.94,0.245,-1
PAC,Gorillaz,60,0.273,0.762,192880,0.809,3.990000000000001e-05,7,0.333,-5.454,0,0.0961,96.042,0.731,1
Exile,Taylor Swift,79,0.778,0.298,285634,0.38,5.6200000000000004e-05,6,0.11,-8.426,1,0.0287,75.602,0.152,1
Scarlet,The Rolling Stones,39,0.0431,0.482,224293,0.9480000000000001,0.369,9,0.252,-3.3890000000000002,1,0.179,172.674,0.644,1
Burn the Hoods,Ski Mask the Slump God,64,0.196,0.871,102960,0.715,0.0,3,0.14,-7.828,0,0.147,150.955,0.378,1
It's Bugsnax!,Kero Kero Bonito,45,0.09040000000000001,0.664,210168,0.888,2.1e-06,7,0.363,-3.833,1,0.027,108.003,0.886,1
Let Me Down,Oliver Tree,65,0.0114,0.457,111210,0.648,1.69e-05,7,0.212,-5.7620000000000005,1,0.055200000000000006,160.021,0.736,1
Cabin Fever,Jaden,63,0.131,0.727,195215,0.867,0.000135,2,0.20800000000000002,-5.682,1,0.031900000000000005,123.009,0.916,0
Wherever You Go,The Avalanches,46,0.5690000000000001,0.46,350627,0.798,0.018500000000000003,5,0.657,-7.695,0,0.28800000000000003,109.307,0.258,0
Gucci,Bree Runway,52,0.149,0.714,181082,0.547,0.0,11,0.34600000000000003,-8.139,1,0.07970000000000001,143.547,0.561,0
Give Great Thanks,Dorian Electra,33,0.449,0.38,186510,0.53,0.0,9,0.275,-6.569,1,0.0412,100.761,0.314,0
Say Something,Kylie Minogue,54,0.027,0.635,212547,0.845,0.0128,0,0.135,-4.816,0,0.052500000000000005,107.013,0.463,0
Cafeteria,Chase B,58,0.131,0.6960000000000001,214286,0.672,0.0,6,0.368,-5.505,0,0.08750000000000001,139.991,0.581,0
Nobody's Love,Maroon 5,69,0.316,0.485,211254,0.5670000000000001,0.0,1,0.0949,-6.456,1,0.0388,93.676,0.157,-1
Ghost,Earl Sweatshirt,38,0.197,0.441,109766,0.86,0.0,2,0.24,-3.5300000000000002,1,0.546,134.637,0.312,-1
Lion King on Ice,J. Cole,62,0.0819,0.732,210587,0.663,0.0,6,0.115,-7.616,0,0.192,139.964,0.227,-1
Popstar,DJ Khaled,75,0.057,0.8,200221,0.56,0.0,5,0.134,-4.818,0,0.261,163.071,0.45,1
Read My Mind,Lianne La Havas,50,0.148,0.65,288453,0.445,0.000145,4,0.38,-9.621,0,0.054200000000000005,94.015,0.442,1
Cookie Chips,Rejjie Snow,54,0.465,0.457,259907,0.633,6.000000000000001e-05,5,0.114,-7.704,0,0.27,91.863,0.543,1
Night Garden,Benee,50,0.0154,0.712,221865,0.625,0.0,9,0.0509,-4.925,0,0.29,177.94,0.48,1
Don't Call Again,Tkay Maidza,34,0.278,0.461,226500,0.749,0.0,6,0.678,-4.169,0,0.203,79.089,0.512,1
Honey,King Gizzard and the Lizard Wizard,47,0.051800000000000006,0.5750000000000001,273854,0.558,0.276,11,0.11800000000000001,-10.254,1,0.032100000000000004,155.894,0.8260000000000001,1
Selene,NIKI,46,0.156,0.798,197455,0.504,0.0044800000000000005,11,0.0825,-9.082,0,0.214,110.022,0.548,1
astrology,bbno$,43,0.106,0.9510000000000001,113571,0.636,0.000252,1,0.111,-8.625,1,0.269,112.003,0.484,1
35,Bill Callahan,22,0.914,0.557,243920,0.138,0.34800000000000003,7,0.111,-18.491,1,0.0454,79.853,0.185,0
Bands in da Basement,03 Greedo,21,0.047400000000000005,0.756,150000,0.364,0.0,1,0.112,-10.92,1,0.434,159.976,0.181,0
Lockdown,Koffee,57,0.149,0.779,179737,0.72,0.0,6,0.212,-4.702,0,0.2,94.021,0.62,0
Easy,Troye Sivan,69,0.0018700000000000001,0.581,213572,0.674,3.0099999999999996e-06,8,0.128,-7.09,1,0.033,143.005,0.488,0
A Hymn,Idles,33,0.03,0.502,318694,0.606,0.373,7,0.111,-8.581,1,0.033100000000000004,101.034,0.037,0
Stingray,Kai Whiston,35,0.0284,0.402,174968,0.58,0.0011300000000000001,5,0.0901,-7.2,0,0.245,76.221,0.708,0
Stuntin' on You,Tyla Yaweh,66,0.0111,0.796,141123,0.683,2.58e-06,10,0.126,-5.165,0,0.277,173.852,0.737,0
Strawberry Lipstick,Yungblud,57,9.56e-06,0.40800000000000003,163862,0.92,0.0,10,0.426,-3.729,1,0.133,126.947,0.181,-1
Tell Me Why,The Kid Laroi,67,0.109,0.6000000000000001,195268,0.723,0.0,6,0.167,-4.928,0,0.158,149.881,0.463,-1
Surrender,Will Butler,37,0.0811,0.4,229067,0.878,0.016,10,0.11800000000000001,-7.565,1,0.0712,92.302,0.459,-1
Hurtworld '99,City Morgue,55,0.000301,0.455,135982,0.9390000000000001,0.0,11,0.7000000000000001,-6.158,1,0.454,84.93,0.49,-1
Yea Yea,Blueface,38,0.0596,0.919,171224,0.5660000000000001,0.0,4,0.334,-6.14,0,0.301,106.988,0.734,-1
Greece,DJ Khaled,74,0.0743,0.6950000000000001,218902,0.343,1.04e-06,5,0.107,-10.798,1,0.0432,85.84,0.229,-1
Thought vs. Everybody,Black Thought,35,0.048600000000000004,0.621,187245,0.8290000000000001,0.0,10,0.265,-4.154,0,0.333,93.082,0.65,1
Swag,YG,54,0.0184,0.864,151753,0.578,2.08e-06,8,0.047900000000000005,-7.07,0,0.338,157.866,0.803,1
Do to Me,H.E.R.,57,0.0603,0.47700000000000004,225103,0.854,0.0,0,0.168,-5.884,1,0.138,144.841,0.494,1
Are You Even Real?,James Blake,53,0.877,0.289,231807,0.619,0.0298,0,0.397,-5.97,1,0.125,72.139,0.197,1
For Sure,Future Islands,55,0.040600000000000004,0.587,205246,0.766,0.249,10,0.0833,-5.735,1,0.030500000000000003,134.977,0.758,1
Forgotten Days,Pallbearer,29,0.00419,0.274,388907,0.865,0.43,11,0.342,-6.275,1,0.06760000000000001,122.971,0.28,1
Deal or No Deal,Benny the Butcher,46,0.221,0.629,213600,0.49,0.0,6,0.153,-12.05,0,0.366,71.074,0.646,1
No Concept,Matmos,20,0.17200000000000001,0.722,201227,0.718,0.794,1,0.07930000000000001,-11.097,1,0.109,99.01,0.139,1
Compensating,Aminé,62,0.292,0.868,197856,0.616,0.0,5,0.253,-5.405,0,0.17,98.017,0.495,1
Kei,Anamanaguchi,20,0.181,0.358,202510,0.861,0.0016,8,0.092,-4.508,1,0.0599,143.534,0.379,1
G,Standing on the Corner,47,0.389,0.38,327552,0.635,1.7399999999999999e-06,9,0.521,-6.953,1,0.041,116.907,0.52,1
Daisy,Ashnikko,72,0.23500000000000001,0.834,146523,0.663,0.0,8,0.372,-6.143,1,0.133,121.876,0.774,1
Lingo Starr,tobi lou,40,0.148,0.752,145173,0.653,6.969999999999999e-06,5,0.155,-6.747,0,0.0611,79.934,0.401,1
Life,Lute,49,0.0829,0.64,193135,0.662,0.0,6,0.601,-4.306,0,0.20500000000000002,84.689,0.598,0
Another Song,Bill Callahan,25,0.785,0.432,195067,0.188,0.791,1,0.101,-16.8,0,0.0494,92.932,0.335,0
Here Comes the End,Gerard Way,44,0.00468,0.518,211634,0.98,0.872,5,0.171,-1.899,1,0.048,130.008,0.373,0
Furies,Moor Mother,29,0.501,0.603,178336,0.622,1.27e-06,9,0.17500000000000002,-9.822,0,0.418,139.864,0.32,0
My Rajneesh,Sufjan Stevens,33,0.924,0.303,629205,0.525,0.602,2,0.13,-10.844,0,0.0453,124.02,0.181,0
The Things We Do,Foster the People,41,0.0204,0.735,252067,0.6890000000000001,0.0034400000000000003,3,0.0499,-4.575,0,0.0379,114.983,0.624,0
Politics & Violence,Dominic Fike,63,0.481,0.379,197847,0.561,0.011300000000000001,9,0.11,-6.451,1,0.0608,189.542,0.148,0
Smile,Katy Perry,64,0.0238,0.783,166898,0.912,0.0,0,0.339,-3.713,1,0.243,98.025,0.749,0
Look Easy,Kaytranada,51,0.008280000000000001,0.718,165219,0.637,0.0071,1,0.227,-9.962,0,0.168,108.023,0.487,0
Hate Me Now,Desiigner,39,0.517,0.806,125143,0.498,1.8599999999999998e-06,10,0.147,-6.946,1,0.279,140.037,0.322,-1
Love in My Pocket,Rich Brian,51,0.02,0.8320000000000001,223093,0.615,0.0,0,0.11,-7.948,0,0.0351,113.017,0.77,-1
Dying 4 Your Love,Snoh Aalegra,61,0.289,0.709,204133,0.42,0.000196,6,0.132,-7.643,0,0.166,152.161,0.587,-1
He Won't Hold You,Jacob Collier,45,0.783,0.404,300133,0.355,0.0013800000000000002,0,0.373,-12.957,1,0.134,100.831,0.198,-1
West Ten,AJ Tracey,61,0.334,0.843,213692,0.852,0.0,10,0.111,-3.816,0,0.0565,129.972,0.845,1
America,Sufjan Stevens,31,0.856,0.14100000000000001,749997,0.501,0.648,4,0.056400000000000006,-11.559,0,0.0553,84.471,0.0359,1
Little Bird,SL,33,0.653,0.797,251652,0.165,0.296,10,0.214,-11.408,1,0.0522,116.591,0.401,1
Girls in the Hood,Megan Thee Stallion,0,0.007110000000000001,0.8210000000000001,154389,0.8160000000000001,0.0,6,0.0645,-3.835,1,0.352,179.974,0.797,1
Discounts,CupcakKe,44,0.0577,0.791,176040,0.81,0.0,1,0.116,-5.397,1,0.352,159.949,0.867,1
Antigone,Liturgy,17,0.0115,0.169,316228,0.55,0.892,6,0.106,-9.754,0,0.09380000000000001,124.849,0.038200000000000005,1
Pigeons,Bill Callahan,30,0.885,0.467,325093,0.176,0.662,6,0.123,-18.608,1,0.042300000000000004,132.065,0.271,1
Keep On Rocking,CHAI,21,0.005840000000000001,0.374,216250,0.759,1.9500000000000003e-05,11,0.355,-2.789,1,0.0386,95.923,0.517,1
Black Mirror,Mr. Muthafuckin' eXquire,31,0.44,0.422,295120,0.686,0.0,1,0.189,-6.917,1,0.302,91.415,0.58,1
Christopher Dorner,Ho99o9,22,0.00134,0.451,124970,0.905,0.0,5,0.316,-5.174,0,0.16,95.923,0.73,1
RIOT,Pussy Riot,25,0.020300000000000002,0.723,109459,0.584,0.00021,9,0.113,-10.272,1,0.0495,92.481,0.299,1
sauceintherough,brakence,51,0.167,0.74,113032,0.463,0.0,11,0.147,-6.718,0,0.38,77.547,0.734,1
Afeni (Remix),Rapsody,31,0.168,0.66,262069,0.619,0.0,6,0.434,-7.571,1,0.319,87.15,0.481,1
Woman,Rema,69,0.378,0.588,212933,0.656,0.0022700000000000003,3,0.042,-6.373,1,0.0224,79.701,0.746,1
"Yes, I Have Ghosts",David Gilmour,52,0.865,0.5660000000000001,226693,0.252,3.2200000000000003e-05,1,0.109,-15.084,1,0.0328,126.109,0.257,0
Skeleton,John Carpenter,18,0.024300000000000002,0.521,193286,0.7020000000000001,0.74,7,0.101,-13.2,1,0.0367,105.045,0.0884,0
montgomery forever,The Front Bottoms,42,0.0015600000000000002,0.47500000000000003,279107,0.887,0.0743,5,0.291,-3.884,1,0.114,149.214,0.5,0
Eyes of a Child,Christine and the Queens,35,0.915,0.251,280773,0.178,0.000759,2,0.108,-11.256,1,0.0431,177.249,0.132,0
YAYA,6ix9ine,58,0.00289,0.672,149857,0.733,0.0,11,0.199,-5.377,1,0.056600000000000004,105.043,0.354,0
Televised Mind,Fontaines D.C.,37,0.007050000000000001,0.337,250267,0.897,3.8400000000000005e-05,11,0.0993,-5.489,1,0.09140000000000001,140.349,0.266,0
Time to Walk Away,Washed Out,51,0.17400000000000002,0.549,255851,0.866,0.0455,6,0.0765,-6.125,0,0.0383,102.01,0.468,0
Whoppa,Tinie Tempah,58,0.020300000000000002,0.766,217316,0.899,0.0,2,0.07830000000000001,-4.548,1,0.125,129.989,0.744,-1
Heat Wave,Glass Animals,87,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,0.531,-1
Slow Grenade,Ellie Goulding,62,0.09960000000000001,0.758,217493,0.562,0.0,9,0.09960000000000001,-6.302,1,0.0771,142.035,0.581,-1
Sunscreen,Skylar Grey,28,0.0403,0.6950000000000001,235357,0.5630000000000001,4.1e-06,11,0.0872,-5.936,0,0.0425,84.027,0.23,-1
Ego Death,Ty Dolla $ign,0,0.057300000000000004,0.8180000000000001,231618,0.598,1.32e-06,10,0.634,-5.948,0,0.113,111.052,0.331,-1
The Game Is Over,Evanescence,46,3.430000000000001e-05,0.52,262917,0.876,0.0322,0,0.0777,-5.127,0,0.0437,96.571,0.332,-1
Remember Where You Are,Jessie Ware,51,0.342,0.513,334547,0.775,0.006430000000000001,7,0.213,-8.37,1,0.07440000000000001,86.004,0.483,1
Swill,Jónsi,18,0.058,0.33,229960,0.5720000000000001,2.2000000000000003e-05,10,0.343,-6.263,1,0.053,129.887,0.326,1
Lil Scammer That Could,Guapdad 4000,45,0.17200000000000001,0.835,186000,0.645,4.27e-06,7,0.0818,-5.397,1,0.116,79.992,0.524,1
Styla,Anamanaguchi,20,0.0378,0.597,233739,0.8,0.0587,5,0.166,-4.523,0,0.0473,115.01,0.458,1
Weird Fishes,Lianne La Havas,51,0.0362,0.396,354533,0.41500000000000004,0.02,7,0.0913,-10.106,1,0.0599,151.458,0.263,1
Clear Bones,Jean Dawson,46,0.0027500000000000003,0.56,166712,0.867,9.26e-06,7,0.0901,-3.9779999999999998,1,0.049,93.503,0.5670000000000001,1
"""KLK""",Arca,29,0.995,0.55,59072,0.0279,0.9480000000000001,7,0.0994,-33.225,1,0.106,91.798,0.66,1
